commandlinkclicked	https://learn.microsoft.com/en-us/windows/win32/api/credentialprovider/nf-credentialprovider-icredentialprovidercredential-commandlinkclicked	Enables the Logon UI and Credential UI to indicate that a link was clicked.
commconfigdialoga	https://learn.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-commconfigdialoga	Displays a driver-supplied configuration dialog box. (ANSI)
commconfigdialogw	https://learn.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-commconfigdialogw	Displays a driver-supplied configuration dialog box. (Unicode)
commdlg_opensave_getfilepatha	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_getfilepatha	ASCII version of CommDlg_OpenSave_GetFilePath
commdlg_opensave_getfilepathw	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_getfilepathw	Wide string version of CommDlg_OpenSave_GetFilePath
commdlg_opensave_getfolderidlist	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_getfolderidlist	Retrieves the address of the item identifier list corresponding to the folder that an Explorer-style Open or Save As dialog box currently has open.
commdlg_opensave_getfolderpatha	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_getfolderpatha	ASCII version of CommDlg_OpenSave_GetFolderPath
commdlg_opensave_getfolderpathw	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_getfolderpathw	Wide string version of CommDlg_OpenSave_GetFolderPath
commdlg_opensave_getspeca	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_getspeca	ASCII version of CommDlg_OpenSave_GetSpec
commdlg_opensave_getspecw	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_getspecw	Wide string version of CommDlg_OpenSave_GetSpec
commdlg_opensave_hidecontrol	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_hidecontrol	Hides the specified control in an Explorer-style Open or Save As dialog box.
commdlg_opensave_setcontroltext	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_setcontroltext	Sets the text for the specified control in an Explorer-style Open or Save As dialog box.
commdlg_opensave_setdefext	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlg_opensave_setdefext	Sets the default file name extension for an Explorer-style Open or Save As dialog box.
commdlgextendederror	https://learn.microsoft.com/en-us/windows/win32/api/commdlg/nf-commdlg-commdlgextendederror	The CommDlgExtendedError function (commdlg.h) returns a common dialog box error code.
commit	https://learn.microsoft.com/en-us/windows/win32/api/propsys/nf-propsys-ipropertystore-commit	After a change has been made, this method saves the changes.
commitchanges	https://learn.microsoft.com/en-us/windows/win32/api/xaudio2/nf-xaudio2-ixaudio2-commitchanges	Atomically applies a set of operations that are tagged with a given identifier.
commitcomplete	https://learn.microsoft.com/en-us/windows/win32/api/ktmw32/nf-ktmw32-commitcomplete	Indicates that a resource manager (RM) has finished committing a transaction that was requested by the transaction manager (TM).
commitdirect3d12resource	https://learn.microsoft.com/en-us/windows/win32/api/windows.graphics.holographic.interop/nf-windows-graphics-holographic-interop-iholographiccamerarenderingparametersinterop-commitdirect3d12resource	The IHolographicCameraRenderingParametersInterop::CommitDirect3D12Resource function commits a Direct3D 12 buffer for presentation on HolographicCamera outputs.
commitdirect3d12resourcewithdepthdata	https://learn.microsoft.com/en-us/windows/win32/api/windows.graphics.holographic.interop/nf-windows-graphics-holographic-interop-iholographiccamerarenderingparametersinterop-commitdirect3d12resourcewithdepthdata	The IHolographicCameraRenderingParametersInterop::CommitDirect3D12ResourceWithDepthData function commits a Direct3D 12 buffer for HolographicCamera outputs.
commitenlistment	https://learn.microsoft.com/en-us/windows/win32/api/ktmw32/nf-ktmw32-commitenlistment	Commits the transaction associated with this enlistment handle. This function is used by communication resource managers (sometimes called superior transaction managers).
commititem	https://learn.microsoft.com/en-us/windows/win32/api/syncmgr/nf-syncmgr-isyncmgrsynccallback-commititem	Confirms a specified item as a member of the handler's sync set and confirms that it should be shown in the UI.
commitlist	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl_core/nf-shobjidl_core-icustomdestinationlist-commitlist	Declares that the Jump List initiated by a call to ICustomDestinationList::BeginList is complete and ready for display.
commitrecord	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-icrmcompensator-commitrecord	Delivers a log record in forward order during the commit phase.
commitrecordvariants	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-icrmcompensatorvariants-commitrecordvariants	Delivers a log record to the CRM Compensator during the commit phase.
commitsettings	https://learn.microsoft.com/en-us/windows/win32/api/mfidl/nf-mfidl-imfextendedcameracontrol-commitsettings	Commits the configured control settings to the camera driver.
committransaction	https://learn.microsoft.com/en-us/windows/win32/api/ktmw32/nf-ktmw32-committransaction	Requests that the specified transaction be committed. (CommitTransaction)
committransactionasync	https://learn.microsoft.com/en-us/windows/win32/api/ktmw32/nf-ktmw32-committransactionasync	Requests that the specified transaction be committed. (CommitTransactionAsync)
commiturlcacheentrya	https://learn.microsoft.com/en-us/windows/win32/api/wininet/nf-wininet-commiturlcacheentrya	Stores data in the specified file in the Internet cache and associates it with the specified URL. (ANSI)
commiturlcacheentryw	https://learn.microsoft.com/en-us/windows/win32/api/wininet/nf-wininet-commiturlcacheentryw	Stores data in the specified file in the Internet cache and associates it with the specified URL. (Unicode)
commonprefixwith	https://learn.microsoft.com/en-us/windows/win32/api/objidl/nf-objidl-imoniker-commonprefixwith	Creates a new moniker based on the prefix that this moniker has in common with the specified moniker.
compactvirtualdisk	https://learn.microsoft.com/en-us/windows/win32/api/virtdisk/nf-virtdisk-compactvirtualdisk	Reduces the size of a virtual hard disk (VHD) backing store file.
compare	https://learn.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imfattributes-compare	Compares the attributes on this object with the attributes on another object.
comparecategory	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl_core/nf-shobjidl_core-icategorizer-comparecategory	Determines the relative order of two items in their item identifier lists, and hence in the UI.
compareelements	https://learn.microsoft.com/en-us/windows/win32/api/uiautomationclient/nf-uiautomationclient-iuiautomation-compareelements	Compares two UI Automation elements to determine whether they represent the same underlying UI element.
compareendpoints	https://learn.microsoft.com/en-us/windows/win32/api/uiautomationcore/nf-uiautomationcore-itextrangeprovider-compareendpoints	Returns a value that specifies whether two text ranges have identical endpoints.
comparefiletime	https://learn.microsoft.com/en-us/windows/win32/api/fileapi/nf-fileapi-comparefiletime	Compares two file times.
compareids	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl_core/nf-shobjidl_core-ishellfolder-compareids	Determines the relative order of two file objects or folders, given their item identifier lists.
compareitem	https://learn.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imfattributes-compareitem	Queries whether a stored attribute value equals to a specified PROPVARIANT.
compareobjecthandles	https://learn.microsoft.com/en-us/windows/win32/api/handleapi/nf-handleapi-compareobjecthandles	Compares two object handles to determine if they refer to the same underlying kernel object.
comparepublisher	https://learn.microsoft.com/en-us/windows/win32/api/appxpackaging/nf-appxpackaging-iappxmanifestpackageid-comparepublisher	Compares the specified publisher with the publisher defined in the manifest.
compareruntimeids	https://learn.microsoft.com/en-us/windows/win32/api/uiautomationclient/nf-uiautomationclient-iuiautomation-compareruntimeids	Compares two integer arrays containing run-time identifiers (IDs) to determine whether their content is the same and they belong to the same UI element.
comparestring	https://learn.microsoft.com/en-us/windows/win32/api/winnls/nf-winnls-comparestring	The CompareString function (winnls.h) compares two character strings for a locale specified by an identifier.
comparestringa	https://learn.microsoft.com/en-us/windows/win32/api/winnls/nf-winnls-comparestringa	Compares two character strings, for a locale specified by identifier.Caution Using CompareString incorrectly can compromise the security of your application. (CompareStringA)
comparestringex	https://learn.microsoft.com/en-us/windows/win32/api/stringapiset/nf-stringapiset-comparestringex	Compares two Unicode (wide character) strings, for a locale specified by name.Caution Using CompareStringEx incorrectly can compromise the security of your application.
comparestringordinal	https://learn.microsoft.com/en-us/windows/win32/api/stringapiset/nf-stringapiset-comparestringordinal	Compares two Unicode strings to test binary equivalence.
comparestringw	https://learn.microsoft.com/en-us/windows/win32/api/stringapiset/nf-stringapiset-comparestringw	The CompareStringW (Unicode) function (stringapiset.h) compares two character strings, for a locale specified by identifier.
comparewithgeometry	https://learn.microsoft.com/en-us/windows/win32/api/d2d1/nf-d2d1-id2d1geometry-comparewithgeometry(id2d1geometry_constd2d1_matrix_3x2_f__d2d1_geometry_relation)	Describes the intersection between this geometry and the specified geometry. The comparison is performed using the default flattening tolerance. (overload 1/2)
compilegraph	https://learn.microsoft.com/en-us/windows/win32/api/directml/nf-directml-idmldevice1-compilegraph	Compiles a graph of DirectML operators into an object that can be dispatched to the GPU.
compileoperator	https://learn.microsoft.com/en-us/windows/win32/api/directml/nf-directml-idmldevice-compileoperator	Compiles an operator into an object that can be dispatched to the GPU.
complement	https://learn.microsoft.com/en-us/windows/win32/api/gdiplusheaders/nf-gdiplusheaders-region-complement(constgraphicspath)	The Region::Complement method updates this region to the portion of the specified path's interior that does not intersect this region.
complete	https://learn.microsoft.com/en-us/windows/win32/api/bits/nf-bits-ibackgroundcopyjob-complete	Ends the job and saves the transferred files on the client.
completeauthtoken	https://learn.microsoft.com/en-us/windows/win32/api/sspi/nf-sspi-completeauthtoken	Completes an authentication token. (CompleteAuthToken)
composehmenuidentitystring	https://learn.microsoft.com/en-us/windows/win32/api/oleacc/nf-oleacc-iaccpropservices-composehmenuidentitystring	Callers use ComposeHmenuIdentityString to retrieve an identity string for an HMENU-based accessible element.
composehwndidentitystring	https://learn.microsoft.com/en-us/windows/win32/api/oleacc/nf-oleacc-iaccpropservices-composehwndidentitystring	Callers use ComposeHwndIdentityString to retrieve an identity string.
composewith	https://learn.microsoft.com/en-us/windows/win32/api/objidl/nf-objidl-imoniker-composewith	Creates a new composite moniker by combining the current moniker with the specified moniker.
comprehensivecheck	https://learn.microsoft.com/en-us/windows/win32/api/spellcheckprovider/nf-spellcheckprovider-icomprehensivespellcheckprovider-comprehensivecheck	Spell-check the provider text in a more thorough manner than ISpellCheckProvider::Check.
compress	https://learn.microsoft.com/en-us/windows/win32/api/compressapi/nf-compressapi-compress	Takes a block of information and compresses it.
computeapplicationsize	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl_core/nf-shobjidl_core-iapplicationdesignmodesettings-computeapplicationsize	Gets the size of the Windows Store app, based on the current set of spoofed settings.
computearea	https://learn.microsoft.com/en-us/windows/win32/api/d2d1/nf-d2d1-id2d1geometry-computearea(constd2d1_matrix_3x2_f__float)	Computes the area of the geometry after it has been transformed by the specified matrix and flattened using the default tolerance.
computeeffectivepermissionwithsecondarysecurity	https://learn.microsoft.com/en-us/windows/win32/api/aclui/nf-aclui-ieffectivepermission2-computeeffectivepermissionwithsecondarysecurity	Computes the effective permissions by using the secondary security for an object.
computekeyidentifier	https://learn.microsoft.com/en-us/windows/win32/api/certenroll/nf-certenroll-ix509publickey-computekeyidentifier	Creates an identifier from a 160-bit SHA-1 hash of the public key.
computelength	https://learn.microsoft.com/en-us/windows/win32/api/d2d1/nf-d2d1-id2d1geometry-computelength(constd2d1_matrix_3x2_f__float)	Calculates the length of the geometry as though each segment were unrolled into a line. (overload 1/4)
computepointandsegmentatlength	https://learn.microsoft.com/en-us/windows/win32/api/d2d1_1/nf-d2d1_1-id2d1pathgeometry1-computepointandsegmentatlength(float_uint32_constd2d1_matrix_3x2_f__d2d1_point_description)	Computes the point that exists at a given distance along the path geometry along with the index of the segment the point is on and the directional vector at that point. (overload 1/4)
computepointatlength	https://learn.microsoft.com/en-us/windows/win32/api/d2d1/nf-d2d1-id2d1geometry-computepointatlength(float_constd2d1_matrix_3x2_f__d2d1_point_2f_d2d1_point_2f)	Calculates the point and tangent vector at the specified distance along the geometry after it has been transformed by the specified matrix and flattened using the default tolerance. (overload 1/2)
computerinfochanged	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl/nf-shobjidl-icomputerinfochangenotify-computerinfochanged	Not supported. This interface may be absent in later versions of Windows. (IComputerInfoChangeNotify.ComputerInfoChanged)
computesitecosts	https://learn.microsoft.com/en-us/windows/win32/api/certenroll/nf-certenroll-icertificationauthorities-computesitecosts	Is not currently used.
comtiintrinsicsconfig	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-iservicecomtiintrinsicsconfig-comtiintrinsicsconfig	Configures the COMTI intrinsics for the enclosed work.
configure	https://learn.microsoft.com/en-us/windows/win32/api/d3d9/nf-d3d9-idirect3dauthenticatedchannel9-configure	Sends a configuration command to the authenticated channel.
configureauthenticatedchannel	https://learn.microsoft.com/en-us/windows/win32/api/d3d11/nf-d3d11-id3d11videocontext-configureauthenticatedchannel	Sends a configuration command to an authenticated channel.
configurebyot	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-iservicetransactionconfig-configurebyot	Enables you to configure the transaction that you use when you bring your own transaction.
configurebyotsystxn	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-iservicesystxnconfig-configurebyotsystxn	Enables you to run the enclosed code in the scope of an existing transaction that you specify with a transaction proxy.
configuresynchronization	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-iservicesynchronizationconfig-configuresynchronization	Configures the synchronization for the enclosed work.
configuretransaction	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-iservicetransactionconfigbase-configuretransaction	Configures how transactions are used in the enclosed work.
confirmencryptionloss	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl_core/nf-shobjidl_core-itransferadvisesink-confirmencryptionloss	Displays a message to the user confirming that loss of encryption is acceptable for this operation.
confirmoverwrite	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl_core/nf-shobjidl_core-itransferadvisesink-confirmoverwrite	Displays a message to the user confirming that overwriting existing items is acceptable.
connect	https://learn.microsoft.com/en-us/windows/win32/api/objidl/nf-objidl-irpcproxybuffer-connect	The IRpcProxyBuffer::Connect method (objidl.h) initializes a client proxy, binding it to the specified RPC channel.
connectidentity	https://learn.microsoft.com/en-us/windows/win32/api/identityprovider/nf-identityprovider-iconnectedidentityprovider-connectidentity	Connects an identity to a domain user.
connectnamedpipe	https://learn.microsoft.com/en-us/windows/win32/api/namedpipeapi/nf-namedpipeapi-connectnamedpipe	Enables a named pipe server process to wait for a client process to connect to an instance of a named pipe.
connectnode	https://learn.microsoft.com/en-us/windows/win32/api/d2d1effectauthor/nf-d2d1effectauthor-id2d1transformgraph-connectnode	Connects two nodes inside the transform graph.
connectoutput	https://learn.microsoft.com/en-us/windows/win32/api/mfidl/nf-mfidl-imftopologynode-connectoutput	Connects an output stream from this node to the input stream of another node.
connectto	https://learn.microsoft.com/en-us/windows/win32/api/devicetopology/nf-devicetopology-iconnector-connectto	The ConnectTo method connects this connector to a connector in another device-topology object.
connecttoconnectionpoint	https://learn.microsoft.com/en-us/windows/win32/api/shlwapi/nf-shlwapi-connecttoconnectionpoint	Establishes or terminates a connection between a client's sink and a connection point container.
connecttoeffectinput	https://learn.microsoft.com/en-us/windows/win32/api/d2d1effectauthor/nf-d2d1effectauthor-id2d1transformgraph-connecttoeffectinput	Connects a transform node inside the graph to the corresponding effect input of the encapsulating effect.
connectwebaudio	https://learn.microsoft.com/en-us/windows/win32/api/mfmediaengine/nf-mfmediaengine-imfmediaenginewebsupport-connectwebaudio	Connects web audio to Media Engine using the specified sample rate.
construct	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-iobjectconstruct-construct	Constructs an object using the specified parameters.
containing_record	https://learn.microsoft.com/en-us/windows/win32/api/ntdef/nf-ntdef-containing_record	The CONTAINING_RECORD macro returns the base address of an instance of a structure given the type and the address of a field within the containing structure.
containingcontexttreatment	https://learn.microsoft.com/en-us/windows/win32/api/comsvcs/nf-comsvcs-iserviceinheritanceconfig-containingcontexttreatment	Determines whether the containing context is based on the current context.
contains	https://learn.microsoft.com/en-us/windows/win32/api/gdiplustypes/nf-gdiplustypes-rect-contains(constpoint_)	The Rect::Contains method determines whether a point is inside this rectangle.
containstime	https://learn.microsoft.com/en-us/windows/win32/api/mfmediaengine/nf-mfmediaengine-imfmediatimerange-containstime	Queries whether a specified time falls within any of the time ranges.
contextcallback	https://learn.microsoft.com/en-us/windows/win32/api/ctxtcall/nf-ctxtcall-icontextcallback-contextcallback	Enters the object context, executes the specified function, and returns.
contextsensitivehelp	https://learn.microsoft.com/en-us/windows/win32/api/oleidl/nf-oleidl-iolewindow-contextsensitivehelp	Determines whether context-sensitive help mode should be entered during an in-place activation session.
contiguouscopyfrom	https://learn.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imf2dbuffer-contiguouscopyfrom	Copies data to this buffer from a buffer that has a contiguous format.
contiguouscopyto	https://learn.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imf2dbuffer-contiguouscopyto	Copies this buffer into the caller's buffer, converting the data to contiguous format.
continuedebugevent	https://learn.microsoft.com/en-us/windows/win32/api/debugapi/nf-debugapi-continuedebugevent	Enables a debugger to continue a thread that previously reported a debugging event.
controlservice	https://learn.microsoft.com/en-us/windows/win32/api/winsvc/nf-winsvc-controlservice	Sends a control code to a service. (ControlService)
controlserviceexa	https://learn.microsoft.com/en-us/windows/win32/api/winsvc/nf-winsvc-controlserviceexa	Sends a control code to a service. (ControlServiceExA)
controlserviceexw	https://learn.microsoft.com/en-us/windows/win32/api/winsvc/nf-winsvc-controlserviceexw	Sends a control code to a service. (ControlServiceExW)
controltracea	https://learn.microsoft.com/en-us/windows/win32/api/evntrace/nf-evntrace-controltracea	The ControlTraceA (ANSI) function (evntrace.h) flushes, queries, updates, or stops the specified event tracing session.
controltracew	https://learn.microsoft.com/en-us/windows/win32/api/evntrace/nf-evntrace-controltracew	The ControlTraceW (Unicode) function (evntrace.h) flushes, queries, updates, or stops the specified event tracing session.
convertcolorspace	https://learn.microsoft.com/en-us/windows/win32/api/d2d1_1helper/nf-d2d1_1helper-convertcolorspace	Convert a D2D1_COLOR_F from one color space to another.
convertdefaultlocale	https://learn.microsoft.com/en-us/windows/win32/api/winnls/nf-winnls-convertdefaultlocale	Converts a default locale value to an actual locale identifier.
convertfibertothread	https://learn.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-convertfibertothread	Converts the current fiber into a thread.
convertformat	https://learn.microsoft.com/en-us/windows/win32/api/gdiplusheaders/nf-gdiplusheaders-bitmap-convertformat	The Bitmap::ConvertFormat method converts a bitmap to a specified pixel format. The original pixel data in the bitmap is replaced by the new pixel data.
convertinterfacealiastoluid	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfacealiastoluid	Converts an interface alias name for a network interface to the locally unique identifier (LUID) for the interface.
convertinterfaceguidtoluid	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfaceguidtoluid	Converts a globally unique identifier (GUID) for a network interface to the locally unique identifier (LUID) for the interface.
convertinterfaceindextoluid	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfaceindextoluid	Converts a local index for a network interface to the locally unique identifier (LUID) for the interface.
convertinterfaceluidtoalias	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfaceluidtoalias	Converts a locally unique identifier (LUID) for a network interface to an interface alias.
convertinterfaceluidtoguid	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfaceluidtoguid	Converts a locally unique identifier (LUID) for a network interface to a globally unique identifier (GUID) for the interface.
convertinterfaceluidtoindex	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfaceluidtoindex	Converts a locally unique identifier (LUID) for a network interface to the local index for the interface.
convertinterfaceluidtonamea	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfaceluidtonamea	Converts a locally unique identifier (LUID) for a network interface to the ANSI interface name.
convertinterfaceluidtonamew	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfaceluidtonamew	Converts a locally unique identifier (LUID) for a network interface to the Unicode interface name.
convertinterfacenametoluida	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfacenametoluida	Converts an ANSI network interface name to the locally unique identifier (LUID) for the interface.
convertinterfacenametoluidw	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertinterfacenametoluidw	Converts a Unicode network interface name to the locally unique identifier (LUID) for the interface.
convertipv4masktolength	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertipv4masktolength	Converts an IPv4 subnet mask to an IPv4 prefix length.
convertlengthtoipv4mask	https://learn.microsoft.com/en-us/windows/win32/api/netioapi/nf-netioapi-convertlengthtoipv4mask	Converts an IPv4 prefix length to an IPv4 subnet mask.
convertobject	https://learn.microsoft.com/en-us/windows/win32/api/oledlg/nf-oledlg-ioleuiobjinfoa-convertobject	Converts the object to the type of the specified CLSID. (ANSI)
convertreturnedelement	https://learn.microsoft.com/en-us/windows/win32/api/uiautomationcore/nf-uiautomationcore-iaccessibleex-convertreturnedelement	Retrieves the IAccessibleEx interface of an element returned as a property value.
convertsecuritydescriptortostringsecuritydescriptora	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertsecuritydescriptortostringsecuritydescriptora	Converts a security descriptor to a string format. You can use the string format to store or transmit the security descriptor. (ANSI)
convertsecuritydescriptortostringsecuritydescriptorw	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertsecuritydescriptortostringsecuritydescriptorw	Converts a security descriptor to a string format. You can use the string format to store or transmit the security descriptor. (Unicode)
convertsidtostringsida	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertsidtostringsida	Converts a security identifier (SID) to a string format suitable for display, storage, or transmission. (ANSI)
convertsidtostringsidw	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertsidtostringsidw	Converts a security identifier (SID) to a string format suitable for display, storage, or transmission. (Unicode)
convertstringsecuritydescriptortosecuritydescriptora	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertstringsecuritydescriptortosecuritydescriptora	Converts a string-format security descriptor into a valid, functional security descriptor. (ANSI)
convertstringsecuritydescriptortosecuritydescriptorw	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertstringsecuritydescriptortosecuritydescriptorw	Converts a string-format security descriptor into a valid, functional security descriptor. (Unicode)
convertstringsidtosida	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertstringsidtosida	Converts a string-format security identifier (SID) into a valid, functional SID. You can use this function to retrieve a SID that the ConvertSidToStringSid function converted to string format. (ANSI)
convertstringsidtosidw	https://learn.microsoft.com/en-us/windows/win32/api/sddl/nf-sddl-convertstringsidtosidw	Converts a string-format security identifier (SID) into a valid, functional SID. You can use this function to retrieve a SID that the ConvertSidToStringSid function converted to string format. (Unicode)
convertthreadtofiber	https://learn.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-convertthreadtofiber	Converts the current thread into a fiber. You must convert a thread into a fiber before you can schedule other fibers. (ConvertThreadToFiber)
convertthreadtofiberex	https://learn.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-convertthreadtofiberex	Converts the current thread into a fiber. You must convert a thread into a fiber before you can schedule other fibers. (ConvertThreadToFiberEx)
converttoautoinheritprivateobjectsecurity	https://learn.microsoft.com/en-us/windows/win32/api/securitybaseapi/nf-securitybaseapi-converttoautoinheritprivateobjectsecurity	Converts a security descriptor and its access control lists (ACLs) to a format that supports automatic propagation of inheritable access control entries (ACEs).
converttocontiguousbuffer	https://learn.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imfsample-converttocontiguousbuffer	Converts a sample with multiple buffers into a sample with a single buffer.
converttoemfplus	https://learn.microsoft.com/en-us/windows/win32/api/gdiplusheaders/nf-gdiplusheaders-metafile-converttoemfplus(constgraphics_constwchar_int_emftype_constwchar)	The Metafile::ConvertToEmfPlus method converts this Metafile object to the EMF+ format. (overload 3/3)
converttosid	https://learn.microsoft.com/en-us/windows/win32/api/identitystore/nf-identitystore-iidentitystore-converttosid	Retrieves the security identifier (SID) associated with the specified identity and identity provider.
convertvaluetostring	https://learn.microsoft.com/en-us/windows/win32/api/msaatext/nf-msaatext-iaccdictionary-convertvaluetostring	Clients call the IAccDictionary::ConvertValueToString method to convert a value to a localized string.
coppcompatiblegetinformation	https://learn.microsoft.com/en-us/windows/win32/api/opmapi/nf-opmapi-iopmvideooutput-coppcompatiblegetinformation	Sends an Output Protection Manager (OPM) status request to the display driver. Use this method when OPM is emulating Certified Output Protection Manager (COPP).
copy	https://learn.microsoft.com/en-us/windows/win32/api/callobj/nf-callobj-icallframe-copy	Creates a copy of this call frame and all of its associated data.
copy2dto	https://learn.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imf2dbuffer2-copy2dto	Copies the buffer to another 2D buffer object.
copyacceleratortablea	https://learn.microsoft.com/en-us/windows/win32/api/winuser/nf-winuser-copyacceleratortablea	Copies the specified accelerator table. This function is used to obtain the accelerator-table data that corresponds to an accelerator-table handle, or to determine the size of the accelerator-table data. (ANSI)
copyacceleratortablew	https://learn.microsoft.com/en-us/windows/win32/api/winuser/nf-winuser-copyacceleratortablew	Copies the specified accelerator table. This function is used to obtain the accelerator-table data that corresponds to an accelerator-table handle, or to determine the size of the accelerator-table data. (Unicode)
copyallitems	https://learn.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imfattributes-copyallitems	Copies all of the attributes from this object into another attribute store.
copyapplications	https://learn.microsoft.com/en-us/windows/win32/api/comadmin/nf-comadmin-icomadmincatalog2-copyapplications	Copies the specified COM+ applications from one partition to another.
copyblocks	https://learn.microsoft.com/en-us/windows/win32/api/wincodec/nf-wincodec-iwicddsframedecode-copyblocks	Requests pixel data as it is natively stored within the DDS file.
copybufferregion	https://learn.microsoft.com/en-us/windows/win32/api/d3d12/nf-d3d12-id3d12graphicscommandlist-copybufferregion	Copies a region of a buffer from one resource to another.
copycallback	https://learn.microsoft.com/en-us/windows/win32/api/shlobj/nf-shlobj-icopyhooka-copycallback	Determines whether the Shell will be allowed to move, copy, delete, or rename a folder or printer object. (ANSI)
copycomponents	https://learn.microsoft.com/en-us/windows/win32/api/comadmin/nf-comadmin-icomadmincatalog2-copycomponents	Copies the specified components from one partition to another.
copycontext	https://learn.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-copycontext	Copies a source context structure (including any XState) onto an initialized destination context structure.
copycursor	https://learn.microsoft.com/en-us/windows/win32/api/winuser/nf-winuser-copycursor	Copies the specified cursor.
copydata	https://learn.microsoft.com/en-us/windows/win32/api/gdipluspath/nf-gdipluspath-graphicspathiterator-copydata	The GraphicsPathIterator::CopyData method copies a subset of the path's data points to a PointF array and copies a subset of the path's point types to a BYTE array.
copydatablock	https://learn.microsoft.com/en-us/windows/win32/api/shobjidl_core/nf-shobjidl_core-ishelllinkdatalist-copydatablock	Retrieves a copy of a link's data block.
copydescriptors	https://learn.microsoft.com/en-us/windows/win32/api/d3d12/nf-d3d12-id3d12device-copydescriptors	Copies descriptors from a source to a destination. (ID3D12Device.CopyDescriptors)
copydescriptorssimple	https://learn.microsoft.com/en-us/windows/win32/api/d3d12/nf-d3d12-id3d12device-copydescriptorssimple	Copies descriptors from a source to a destination. (ID3D12Device.CopyDescriptorsSimple)
